call_put,strike,mid,rate,q,spot,maturity_years
put,373000.0,0.035,0.02,0.0,421.82,0.0136986301369863
put,374000.0,0.035,0.02,0.0,421.82,0.0136986301369863
put,375000.0,0.035,0.02,0.0,421.82,0.0136986301369863
put,376000.0,0.035,0.02,0.0,421.82,0.0136986301369863
put,377000.0,0.035,0.02,0.0,421.82,0.0136986301369863
put,378000.0,0.035,0.02,0.0,421.82,0.0136986301369863
put,379000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,380000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,381000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,382000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,383000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,384000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,385000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,386000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,387000.0,0.045,0.02,0.0,421.82,0.0136986301369863
put,388000.0,0.055,0.02,0.0,421.82,0.0136986301369863
put,389000.0,0.055,0.02,0.0,421.82,0.0136986301369863
put,390000.0,0.055,0.02,0.0,421.82,0.0136986301369863
put,391000.0,0.055,0.02,0.0,421.82,0.0136986301369863
put,392000.0,0.055,0.02,0.0,421.82,0.0136986301369863
put,393000.0,0.055,0.02,0.0,421.82,0.0136986301369863
put,394000.0,0.065,0.02,0.0,421.82,0.0136986301369863
put,395000.0,0.065,0.02,0.0,421.82,0.0136986301369863
put,396000.0,0.065,0.02,0.0,421.82,0.0136986301369863
put,397000.0,0.065,0.02,0.0,421.82,0.0136986301369863
put,398000.0,0.065,0.02,0.0,421.82,0.0136986301369863
put,399000.0,0.07500000000000001,0.02,0.0,421.82,0.0136986301369863
put,400000.0,0.07500000000000001,0.02,0.0,421.82,0.0136986301369863
put,401000.0,0.07500000000000001,0.02,0.0,421.82,0.0136986301369863
put,402000.0,0.08499999999999999,0.02,0.0,421.82,0.0136986301369863
put,403000.0,0.08499999999999999,0.02,0.0,421.82,0.0136986301369863
put,404000.0,0.095,0.02,0.0,421.82,0.0136986301369863
put,405000.0,0.095,0.02,0.0,421.82,0.0136986301369863
put,406000.0,0.10500000000000001,0.02,0.0,421.82,0.0136986301369863
put,407000.0,0.11499999999999999,0.02,0.0,421.82,0.0136986301369863
put,408000.0,0.125,0.02,0.0,421.82,0.0136986301369863
put,409000.0,0.14500000000000002,0.02,0.0,421.82,0.0136986301369863
put,410000.0,0.165,0.02,0.0,421.82,0.0136986301369863
put,411000.0,0.195,0.02,0.0,421.82,0.0136986301369863
put,412000.0,0.225,0.02,0.0,421.82,0.0136986301369863
put,413000.0,0.275,0.02,0.0,421.82,0.0136986301369863
put,414000.0,0.345,0.02,0.0,421.82,0.0136986301369863
put,415000.0,0.425,0.02,0.0,421.82,0.0136986301369863
put,416000.0,0.545,0.02,0.0,421.82,0.0136986301369863
put,417000.0,0.685,0.02,0.0,421.82,0.0136986301369863
put,418000.0,0.875,0.02,0.0,421.82,0.0136986301369863
put,419000.0,1.1150000000000002,0.02,0.0,421.82,0.0136986301369863
put,420000.0,1.4249999999999998,0.02,0.0,421.82,0.0136986301369863
put,421000.0,1.81,0.02,0.0,421.82,0.0136986301369863
put,422000.0,2.285,0.02,0.0,421.82,0.0136986301369863
put,423000.0,2.84,0.02,0.0,421.82,0.0136986301369863
put,424000.0,3.4699999999999998,0.02,0.0,421.82,0.0136986301369863
put,425000.0,4.175,0.02,0.0,421.82,0.0136986301369863
put,426000.0,4.949999999999999,0.02,0.0,421.82,0.0136986301369863
put,427000.0,5.785,0.02,0.0,421.82,0.0136986301369863
put,428000.0,6.67,0.02,0.0,421.82,0.0136986301369863
put,429000.0,7.595,0.02,0.0,421.82,0.0136986301369863
put,430000.0,8.56,0.02,0.0,421.82,0.0136986301369863
put,431000.0,9.555,0.02,0.0,421.82,0.0136986301369863
put,432000.0,10.555,0.02,0.0,421.82,0.0136986301369863
put,433000.0,11.555,0.02,0.0,421.82,0.0136986301369863
put,434000.0,12.555,0.02,0.0,421.82,0.0136986301369863
put,435000.0,13.555,0.02,0.0,421.82,0.0136986301369863
put,436000.0,14.555,0.02,0.0,421.82,0.0136986301369863
put,437000.0,15.555,0.02,0.0,421.82,0.0136986301369863
put,438000.0,16.555,0.02,0.0,421.82,0.0136986301369863
put,439000.0,17.555,0.02,0.0,421.82,0.0136986301369863
put,440000.0,18.555,0.02,0.0,421.82,0.0136986301369863
put,441000.0,19.555,0.02,0.0,421.82,0.0136986301369863
put,442000.0,20.555,0.02,0.0,421.82,0.0136986301369863
put,443000.0,21.555,0.02,0.0,421.82,0.0136986301369863
put,444000.0,22.555,0.02,0.0,421.82,0.0136986301369863
put,445000.0,23.555,0.02,0.0,421.82,0.0136986301369863
put,446000.0,24.555,0.02,0.0,421.82,0.0136986301369863
put,447000.0,25.555,0.02,0.0,421.82,0.0136986301369863
put,448000.0,26.555,0.02,0.0,421.82,0.0136986301369863
put,449000.0,27.549999999999997,0.02,0.0,421.82,0.0136986301369863
put,450000.0,28.549999999999997,0.02,0.0,421.82,0.0136986301369863
put,451000.0,29.549999999999997,0.02,0.0,421.82,0.0136986301369863
put,452000.0,30.549999999999997,0.02,0.0,421.82,0.0136986301369863
put,453000.0,31.545,0.02,0.0,421.82,0.0136986301369863
put,454000.0,32.545,0.02,0.0,421.82,0.0136986301369863
put,455000.0,33.545,0.02,0.0,421.82,0.0136986301369863
put,456000.0,34.545,0.02,0.0,421.82,0.0136986301369863
put,457000.0,35.545,0.02,0.0,421.82,0.0136986301369863
put,458000.0,36.545,0.02,0.0,421.82,0.0136986301369863
put,459000.0,37.545,0.02,0.0,421.82,0.0136986301369863
put,460000.0,38.545,0.02,0.0,421.82,0.0136986301369863
put,461000.0,39.545,0.02,0.0,421.82,0.0136986301369863
put,462000.0,40.545,0.02,0.0,421.82,0.0136986301369863
put,463000.0,41.545,0.02,0.0,421.82,0.0136986301369863
put,464000.0,42.545,0.02,0.0,421.82,0.0136986301369863
put,465000.0,43.545,0.02,0.0,421.82,0.0136986301369863
put,466000.0,44.545,0.02,0.0,421.82,0.0136986301369863
put,467000.0,45.545,0.02,0.0,421.82,0.0136986301369863
put,468000.0,46.545,0.02,0.0,421.82,0.0136986301369863
put,469000.0,47.545,0.02,0.0,421.82,0.0136986301369863
put,470000.0,48.545,0.02,0.0,421.82,0.0136986301369863
put,471000.0,49.545,0.02,0.0,421.82,0.0136986301369863
put,472000.0,50.545,0.02,0.0,421.82,0.0136986301369863
put,473000.0,51.54,0.02,0.0,421.82,0.0136986301369863
put,474000.0,52.54,0.02,0.0,421.82,0.0136986301369863
put,475000.0,53.535,0.02,0.0,421.82,0.0136986301369863
put,476000.0,54.535,0.02,0.0,421.82,0.0136986301369863
put,477000.0,55.535,0.02,0.0,421.82,0.0136986301369863
put,478000.0,56.535,0.02,0.0,421.82,0.0136986301369863
put,479000.0,57.535,0.02,0.0,421.82,0.0136986301369863
put,480000.0,58.535,0.02,0.0,421.82,0.0136986301369863
put,481000.0,59.535,0.02,0.0,421.82,0.0136986301369863
put,482000.0,60.535,0.02,0.0,421.82,0.0136986301369863
put,483000.0,61.535,0.02,0.0,421.82,0.0136986301369863
call,340000.0,81.62,0.02,0.0,421.82,0.01643835616438356
call,350000.0,71.63499999999999,0.02,0.0,421.82,0.01643835616438356
call,352000.0,69.64,0.02,0.0,421.82,0.01643835616438356
call,353000.0,68.64500000000001,0.02,0.0,421.82,0.01643835616438356
call,354000.0,67.64500000000001,0.02,0.0,421.82,0.01643835616438356
call,355000.0,66.64500000000001,0.02,0.0,421.82,0.01643835616438356
call,356000.0,65.64500000000001,0.02,0.0,421.82,0.01643835616438356
call,357000.0,64.64500000000001,0.02,0.0,421.82,0.01643835616438356
call,358000.0,63.650000000000006,0.02,0.0,421.82,0.01643835616438356
call,359000.0,62.655,0.02,0.0,421.82,0.01643835616438356
call,360000.0,61.655,0.02,0.0,421.82,0.01643835616438356
call,361000.0,60.655,0.02,0.0,421.82,0.01643835616438356
call,362000.0,59.655,0.02,0.0,421.82,0.01643835616438356
call,363000.0,58.655,0.02,0.0,421.82,0.01643835616438356
call,364000.0,57.665,0.02,0.0,421.82,0.01643835616438356
call,365000.0,56.665,0.02,0.0,421.82,0.01643835616438356
call,366000.0,55.665,0.02,0.0,421.82,0.01643835616438356
call,367000.0,54.665,0.02,0.0,421.82,0.01643835616438356
call,368000.0,53.665,0.02,0.0,421.82,0.01643835616438356
call,369000.0,52.67,0.02,0.0,421.82,0.01643835616438356
call,370000.0,51.675,0.02,0.0,421.82,0.01643835616438356
call,371000.0,50.675,0.02,0.0,421.82,0.01643835616438356
call,372000.0,49.675,0.02,0.0,421.82,0.01643835616438356
call,373000.0,48.675,0.02,0.0,421.82,0.01643835616438356
call,374000.0,47.675,0.02,0.0,421.82,0.01643835616438356
call,375000.0,46.685,0.02,0.0,421.82,0.01643835616438356
call,376000.0,45.685,0.02,0.0,421.82,0.01643835616438356
call,377000.0,44.685,0.02,0.0,421.82,0.01643835616438356
call,378000.0,43.685,0.02,0.0,421.82,0.01643835616438356
call,379000.0,42.695,0.02,0.0,421.82,0.01643835616438356
call,380000.0,41.695,0.02,0.0,421.82,0.01643835616438356
call,381000.0,40.695,0.02,0.0,421.82,0.01643835616438356
call,382000.0,39.695,0.02,0.0,421.82,0.01643835616438356
call,383000.0,38.7,0.02,0.0,421.82,0.01643835616438356
call,384000.0,37.705,0.02,0.0,421.82,0.01643835616438356
call,385000.0,36.705,0.02,0.0,421.82,0.01643835616438356
call,386000.0,35.705,0.02,0.0,421.82,0.01643835616438356
call,387000.0,34.71,0.02,0.0,421.82,0.01643835616438356
call,388000.0,33.715,0.02,0.0,421.82,0.01643835616438356
call,390000.0,31.715,0.02,0.0,421.82,0.01643835616438356
call,391000.0,30.725,0.02,0.0,421.82,0.01643835616438356
call,392000.0,29.725,0.02,0.0,421.82,0.01643835616438356
call,393000.0,28.725,0.02,0.0,421.82,0.01643835616438356
call,394000.0,27.735,0.02,0.0,421.82,0.01643835616438356
call,395000.0,26.735,0.02,0.0,421.82,0.01643835616438356
call,396000.0,25.740000000000002,0.02,0.0,421.82,0.01643835616438356
call,397000.0,24.744999999999997,0.02,0.0,421.82,0.01643835616438356
call,398000.0,23.744999999999997,0.02,0.0,421.82,0.01643835616438356
call,399000.0,22.755000000000003,0.02,0.0,421.82,0.01643835616438356
call,400000.0,21.759999999999998,0.02,0.0,421.82,0.01643835616438356
call,401000.0,20.765,0.02,0.0,421.82,0.01643835616438356
call,402000.0,19.775,0.02,0.0,421.82,0.01643835616438356
call,403000.0,18.78,0.02,0.0,421.82,0.01643835616438356
call,404000.0,17.79,0.02,0.0,421.82,0.01643835616438356
call,405000.0,16.799999999999997,0.02,0.0,421.82,0.01643835616438356
call,406000.0,15.815000000000001,0.02,0.0,421.82,0.01643835616438356
call,407000.0,14.83,0.02,0.0,421.82,0.01643835616438356
call,408000.0,13.85,0.02,0.0,421.82,0.01643835616438356
call,409000.0,12.88,0.02,0.0,421.82,0.01643835616438356
call,410000.0,11.91,0.02,0.0,421.82,0.01643835616438356
call,411000.0,10.955,0.02,0.0,421.82,0.01643835616438356
call,412000.0,10.01,0.02,0.0,421.82,0.01643835616438356
call,413000.0,9.08,0.02,0.0,421.82,0.01643835616438356
call,414000.0,8.165,0.02,0.0,421.82,0.01643835616438356
call,415000.0,7.275,0.02,0.0,421.82,0.01643835616438356
call,416000.0,6.41,0.02,0.0,421.82,0.01643835616438356
call,417000.0,5.574999999999999,0.02,0.0,421.82,0.01643835616438356
call,418000.0,4.785,0.02,0.0,421.82,0.01643835616438356
call,419000.0,4.035,0.02,0.0,421.82,0.01643835616438356
call,420000.0,3.3600000000000003,0.02,0.0,421.82,0.01643835616438356
call,421000.0,2.74,0.02,0.0,421.82,0.01643835616438356
call,422000.0,2.1900000000000004,0.02,0.0,421.82,0.01643835616438356
call,423000.0,1.7149999999999999,0.02,0.0,421.82,0.01643835616438356
call,424000.0,1.315,0.02,0.0,421.82,0.01643835616438356
call,425000.0,0.985,0.02,0.0,421.82,0.01643835616438356
call,426000.0,0.725,0.02,0.0,421.82,0.01643835616438356
call,427000.0,0.515,0.02,0.0,421.82,0.01643835616438356
call,428000.0,0.365,0.02,0.0,421.82,0.01643835616438356
call,429000.0,0.245,0.02,0.0,421.82,0.01643835616438356
call,430000.0,0.165,0.02,0.0,421.82,0.01643835616438356
call,431000.0,0.11499999999999999,0.02,0.0,421.82,0.01643835616438356
call,432000.0,0.07500000000000001,0.02,0.0,421.82,0.01643835616438356
call,433000.0,0.045,0.02,0.0,421.82,0.01643835616438356
call,372000.0,49.845,0.02,0.0,421.82,0.019178082191780823
call,434000.0,0.035,0.02,0.0,421.82,0.01643835616438356
call,435000.0,0.025,0.02,0.0,421.82,0.01643835616438356
call,436000.0,0.015,0.02,0.0,421.82,0.01643835616438356
call,437000.0,0.015,0.02,0.0,421.82,0.01643835616438356
call,438000.0,0.015,0.02,0.0,421.82,0.01643835616438356
call,439000.0,0.015,0.02,0.0,421.82,0.01643835616438356
call,440000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,441000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,442000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,443000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,444000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,445000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,446000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,447000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,448000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,449000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,450000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,451000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,452000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,453000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,454000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,455000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,456000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,457000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,458000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,459000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,460000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,461000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,462000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,463000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,464000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,465000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,466000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,467000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,468000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,469000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,470000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,471000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,472000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,473000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,474000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,475000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,476000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,477000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,478000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,479000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,480000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,481000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,482000.0,0.005,0.02,0.0,421.82,0.01643835616438356
call,483000.0,0.005,0.02,0.0,421.82,0.01643835616438356
put,340000.0,0.025,0.02,0.0,421.82,0.01643835616438356
put,350000.0,0.025,0.02,0.0,421.82,0.01643835616438356
put,352000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,353000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,354000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,355000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,356000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,357000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,358000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,359000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,360000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,361000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,362000.0,0.035,0.02,0.0,421.82,0.01643835616438356
put,363000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,364000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,365000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,366000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,367000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,368000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,369000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,370000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,371000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,372000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,373000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,374000.0,0.045,0.02,0.0,421.82,0.01643835616438356
put,375000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,376000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,377000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,378000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,379000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,380000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,381000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,382000.0,0.055,0.02,0.0,421.82,0.01643835616438356
put,383000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,384000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,385000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,386000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,387000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,388000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,389000.0,0.065,0.02,0.0,421.82,0.01643835616438356
put,390000.0,0.07500000000000001,0.02,0.0,421.82,0.01643835616438356
put,391000.0,0.07500000000000001,0.02,0.0,421.82,0.01643835616438356
put,392000.0,0.07500000000000001,0.02,0.0,421.82,0.01643835616438356
put,393000.0,0.07500000000000001,0.02,0.0,421.82,0.01643835616438356
put,394000.0,0.08499999999999999,0.02,0.0,421.82,0.01643835616438356
put,395000.0,0.08499999999999999,0.02,0.0,421.82,0.01643835616438356
put,396000.0,0.08499999999999999,0.02,0.0,421.82,0.01643835616438356
put,397000.0,0.08499999999999999,0.02,0.0,421.82,0.01643835616438356
put,398000.0,0.095,0.02,0.0,421.82,0.01643835616438356
put,399000.0,0.095,0.02,0.0,421.82,0.01643835616438356
put,400000.0,0.10500000000000001,0.02,0.0,421.82,0.01643835616438356
put,401000.0,0.10500000000000001,0.02,0.0,421.82,0.01643835616438356
put,402000.0,0.11499999999999999,0.02,0.0,421.82,0.01643835616438356
put,403000.0,0.11499999999999999,0.02,0.0,421.82,0.01643835616438356
put,404000.0,0.125,0.02,0.0,421.82,0.01643835616438356
put,405000.0,0.135,0.02,0.0,421.82,0.01643835616438356
put,406000.0,0.155,0.02,0.0,421.82,0.01643835616438356
put,407000.0,0.165,0.02,0.0,421.82,0.01643835616438356
put,408000.0,0.185,0.02,0.0,421.82,0.01643835616438356
put,409000.0,0.215,0.02,0.0,421.82,0.01643835616438356
put,410000.0,0.245,0.02,0.0,421.82,0.01643835616438356
put,411000.0,0.28500000000000003,0.02,0.0,421.82,0.01643835616438356
put,412000.0,0.335,0.02,0.0,421.82,0.01643835616438356
put,413000.0,0.405,0.02,0.0,421.82,0.01643835616438356
put,414000.0,0.495,0.02,0.0,421.82,0.01643835616438356
put,415000.0,0.595,0.02,0.0,421.82,0.01643835616438356
put,416000.0,0.735,0.02,0.0,421.82,0.01643835616438356
put,417000.0,0.895,0.02,0.0,421.82,0.01643835616438356
put,418000.0,1.105,0.02,0.0,421.82,0.01643835616438356
put,419000.0,1.3650000000000002,0.02,0.0,421.82,0.01643835616438356
put,420000.0,1.68,0.02,0.0,421.82,0.01643835616438356
put,421000.0,2.0599999999999996,0.02,0.0,421.82,0.01643835616438356
put,422000.0,2.52,0.02,0.0,421.82,0.01643835616438356
put,423000.0,3.0549999999999997,0.02,0.0,421.82,0.01643835616438356
put,424000.0,3.665,0.02,0.0,421.82,0.01643835616438356
put,425000.0,4.345,0.02,0.0,421.82,0.01643835616438356
put,426000.0,5.09,0.02,0.0,421.82,0.01643835616438356
put,427000.0,5.890000000000001,0.02,0.0,421.82,0.01643835616438356
put,428000.0,6.744999999999999,0.02,0.0,421.82,0.01643835616438356
put,429000.0,7.645,0.02,0.0,421.82,0.01643835616438356
put,430000.0,8.58,0.02,0.0,421.82,0.01643835616438356
put,431000.0,9.56,0.02,0.0,421.82,0.01643835616438356
put,432000.0,10.555,0.02,0.0,421.82,0.01643835616438356
put,433000.0,11.555,0.02,0.0,421.82,0.01643835616438356
put,434000.0,12.555,0.02,0.0,421.82,0.01643835616438356
put,435000.0,13.555,0.02,0.0,421.82,0.01643835616438356
put,436000.0,14.555,0.02,0.0,421.82,0.01643835616438356
put,437000.0,15.555,0.02,0.0,421.82,0.01643835616438356
put,438000.0,16.555,0.02,0.0,421.82,0.01643835616438356
put,439000.0,17.555,0.02,0.0,421.82,0.01643835616438356
put,440000.0,18.555,0.02,0.0,421.82,0.01643835616438356
put,441000.0,19.555,0.02,0.0,421.82,0.01643835616438356
put,442000.0,20.555,0.02,0.0,421.82,0.01643835616438356
put,443000.0,21.555,0.02,0.0,421.82,0.01643835616438356
put,444000.0,22.555,0.02,0.0,421.82,0.01643835616438356
put,445000.0,23.555,0.02,0.0,421.82,0.01643835616438356
put,446000.0,24.555,0.02,0.0,421.82,0.01643835616438356
put,447000.0,25.555,0.02,0.0,421.82,0.01643835616438356
put,448000.0,26.555,0.02,0.0,421.82,0.01643835616438356
put,449000.0,27.549999999999997,0.02,0.0,421.82,0.01643835616438356
put,450000.0,28.549999999999997,0.02,0.0,421.82,0.01643835616438356
put,451000.0,29.549999999999997,0.02,0.0,421.82,0.01643835616438356
put,452000.0,30.549999999999997,0.02,0.0,421.82,0.01643835616438356
put,453000.0,31.545,0.02,0.0,421.82,0.01643835616438356
put,454000.0,32.545,0.02,0.0,421.82,0.01643835616438356
put,455000.0,33.545,0.02,0.0,421.82,0.01643835616438356
put,456000.0,34.545,0.02,0.0,421.82,0.01643835616438356
put,457000.0,35.545,0.02,0.0,421.82,0.01643835616438356
